Finished creating model data!
Performing optimization, start time:  20:15:35 
Optimizing with theta = -1 
Optimizing with theta = -0.9 
Optimizing with theta = -0.8 
Optimizing with theta = -0.7 
Optimizing with theta = -0.6 
Optimizing with theta = -0.5 
Optimizing with theta = -0.4 
Optimizing with theta = -0.3 
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 210   5448.186977  968.394925   Continuing - TR contract     0.083696       41         Intersect TR bound
 210   5450.106054  149.588518     Continuing - TR expand     0.055797       14         Intersect TR bound
 220   5448.905690  339.785428   Continuing - TR contract     0.317784       30         Negative curvature
 250   5446.668662  136.281554   Continuing - TR contract     0.001326        5         Negative curvature
 240   5446.396197  477.248310   Continuing - TR contract     0.150823       24         Intersect TR bound
 220   5447.011641 2350.120037   Continuing - TR contract     0.005885        4         Negative curvature
 220   5453.489090  732.452427   Continuing - TR contract     0.039723       16         Intersect TR bound
 250   5447.637814 1142.184371   Continuing - TR contract     0.031814       10         Negative curvature
 250   5445.441163  163.110572   Continuing - TR contract     0.071582       29         Intersect TR bound
 230   5448.905690  339.785428   Continuing - TR contract     0.000310        6         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5446.652334   37.848120   Continuing - TR contract     0.000559       12         Negative curvature
 220   5448.299012  139.368091     Continuing - TR expand     0.564949       31         Intersect TR bound

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5445.246580  197.180623   Continuing - TR contract     0.005033        6         Negative curvature

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 260   5447.405936   82.979761     Continuing - TR expand     0.026843       16         Intersect TR bound
 250   5444.107693  271.414240     Continuing - TR expand     4.581258      107         Intersect TR bound
 240   5448.805551 3485.090385   Continuing - TR contract     0.004713       11         Intersect TR bound
 230   5450.145434  276.627282                 Continuing     0.402195       18         Intersect TR bound
 230   5446.922367   63.087979     Continuing - TR expand     0.089377       17         Intersect TR bound
 270   5446.805869  321.162702   Continuing - TR contract     0.005662        8         Negative curvature
 270   5446.420721  589.534359                 Continuing     0.101921       16         Intersect TR bound
 270   5445.189229   74.764241     Continuing - TR expand     0.076441       16         Intersect TR bound
 230   5446.175829  328.081342   Continuing - TR contract     0.026482       19         Intersect TR bound
 240   5446.620888 2479.368657   Continuing - TR contract     0.003142       12         Negative curvature
 250   5448.118602 4053.511025   Continuing - TR contract     0.214746       26         Negative curvature
 240   5448.438146  167.516075                 Continuing     0.056559       24         Intersect TR bound

